PRODUCT ID_DEC,EPA REGISTRATION NUMBER_DEC,PRODUCT NAME_DEC,RESTRICTED USE_DEC,PRODUCT STATUS_DEC,COMPANY CODE_DEC,COMPANY NAME_DEC,PC_NAME_DEC,PC_PCT_DEC,PRODUCT TYPE_DEC,PRODUCT USE_DEC,EPA REGISTRATION NUMBER_EPA,PRODUCT NAME_EPA,PREVIOUS REG NUMBER_EPA,DISTRIBUTOR REG NUMBER_EPA,DISTRIBUTOR PRODUCT NAME_EPA,RESTRICTED USE_EPA,PRODUCT STATUS_EPA,COMPANY CODE_EPA,COMPANY NAME_EPA,PC_NAME_EPA,PC_PCT_EPA,PRODUCT TYPE_EPA
40942,73049-EUP-2,Vbc 30001 Plant Growth Regulator,N,EXPIRED,073049,VALENT BIOSCIENCES LLC,"Promalin, Component Of    (With 116902)",1.9,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
41111,73049-EUP-2,Maxcel Plant Growth Regulator Solution,N,EXPIRED,073049,VALENT BIOSCIENCES LLC,Benzyladenine,1.9,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
41119,47371-97-68613,Luster Non-Acid Bathroom Disinfectant,N,EXPIRED,068613,PRIME SOURCE,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
41167,8370-62-74939,Bait Chip - Mosquito Attractant,N,EXPIRED,074939,"MR. BAR-B-Q PRODUCTS, LLC",1-Octen-3-Ol (Mixed Isomers-Recemic Mixture)( For R-Isomer See Pc Code 069038),6.3,INSECTICIDE,HOME GARDEN,,,,,,,,,,,,
41203,47371-97-53570,Wegmans Antibacterial Kitchen Cleaner,N,EXPIRED,053570,WEGMANS FOOD MARKETS INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
41204,47371-97-53570,Wegmans Antibacterial All Purpose Cleaner,N,EXPIRED,053570,WEGMANS FOOD MARKETS INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
41229,47371-97-74714,Antibacterial Tile Plus More Fresh Clean Scent Cleaner,N,EXPIRED,074714,AQUA MIX INC,"Btc 2125M (Use 2 Code Nos. 069104 And 069154) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
42225,47371-97-34462,Enviro Non Acid Bowl And Bathroom Cleaner,N,SUSPENDED,034462,ENVIRONMENTAL CHEMICAL,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
42408,47371-97-67841,Citrus Scent Antibacterial Kitchen Cleaner,N,EXPIRED,071245,PEGASUS INTERNATIONAL INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
42537,47371-97-33603,Price Chopper Antibacterial Kitchen Cleaner,N,SUSPENDED,033603,PRICE CHOPPER INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
42688,47371-97-19695,Market Basket Antibacterial Kitchen Cleaner,N,SUSPENDED,071245,PEGASUS INTERNATIONAL INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
43017,47371-97-41567,Triton XL Washroom Disinfectant Cleaner,N,EXPIRED,041567,AMANO PIONEER ECLIPSE CORPORATION,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
58200,47371-97-257,Dbc Non Acid Bathroom Cleaner,N,SUSPENDED,000257,CELLO PROFESSIONAL PRODUCTS,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
58208,47371-97-257,Safe-T-Bowl Plus Non-Acid Disinfectant Bathroom Cleaner,N,SUSPENDED,000257,CELLO PROFESSIONAL PRODUCTS,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
97980,47371-97-81867,Ship Shape,N,EXPIRED,081867,PERKINS PAPER CO,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
104821,47371-97-57119,790 Somerset Crystal Line Somerbreeze Bowl Cleaner,N,EXPIRED,057119,DADE PAPER COMPANY,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"INDUSTRIAL, INSTITUTIONAL",,,,,,,,,,,,
106909,47371-97-43966,America'S Choice Antibacterial Spray Cleaner Multi-Purpose Disinfects Deodorizes,N,EXPIRED,043966,THE GREAT ATLANTIC & PACIFIC TEA CO INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
107155,47371-97-18305,Freedom II Non Acid Bowl Cleaner,N,EXPIRED,018305,SIMONIZ USA INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
107156,47371-97-18305,Whiz,N,EXPIRED,018305,SIMONIZ USA INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
111757,62355-4,Shake 'N Feed All Purpose Plant Food Plus Weed Preventer,N,EXPIRED,062355,MIRACLE-GRO LAWN PRODUCTS INC,Trifluralin,0.153,HERBICIDE,"HOME GARDEN, RESIDENTIAL, NON-CROP",,,,,,,,,,,,
122309,70191-02-83497,Garden-Neem Ready To Use Insecticide-Fungicide,N,SUSPENDED,083497,ORGANIC SALES & MARKETING INC,"Tall Oil Fatty Acids, Potassium Salts",1.5,FUNGICIDE,HOME GARDEN,,,,,,,,,,,,
124841,9688--229,Ultra-Kill Home Insect Killer,N,EXPIRED,009688,CHEMSICO,"Cyclopropanecarboxylic Acid, 3-(2-Chloro-3,3,3-Trifluoro-1-Propenyl)-2,2-Dimethyl-, Cyano(3-Phenoxyphenyl)Methyl Ester, {1.Alpha.(S*),3.Alpha.(Z)}-(.+-.)-",0.01,INSECTICIDE,HOUSEHOLD,,,,,,,,,,,,
125145,47371-97-1270,Zep Bowlshine Non-Acid Bowl Cleaner,N,EXPIRED,001270,ZEP INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"HOSPITAL, HOUSEHOLD, INSTITUTIONAL, COMMERCIAL",,,,,,,,,,,,
125383,538-304,Sls Halts Pro 22-0-8 Plus .28% Halts Pro,N,EXPIRED,000538,THE SCOTTS COMPANY,Prodiamine,0.28,HERBICIDE,"RESIDENTIAL, ORNAMENTAL",,,,,,,,,,,,
125384,538-304,Sls Halts Pro 14-2-5 Plus .28% Halts Pro,N,EXPIRED,000538,THE SCOTTS COMPANY,Prodiamine,0.28,HERBICIDE,"ORNAMENTAL, RESIDENTIAL",,,,,,,,,,,,
125385,538-304,Sls Halts Pro 0-0-7 Plus .28% Halts Pro,N,EXPIRED,000538,THE SCOTTS COMPANY,Prodiamine,0.28,HERBICIDE,"ORNAMENTAL, RESIDENTIAL",,,,,,,,,,,,
127474,47371-97-13202,Fresh Breeze Non-Acid Disinfectant Bathroom Cleaner,N,REGISTERED,013202,PARISH MAINTENANCE SUPPLY CORP,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, SANITIZER","HOSPITAL, HOUSEHOLD, COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
129015,47371-97-2915,Non-Acid B.C.Q. Public Restroom And Bathroom Disinfectant Cleaner,N,EXPIRED,002915,THE FULLER BRUSH CO,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"INDUSTRIAL, INSTITUTIONAL, HOSPITAL, COMMERCIAL",,,,,,,,,,,,
134000,S18-04039,Reflex Herbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Fomesafen Sodium,22.8,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
134001,S18-05040,Domark 230 Me Fungicide,N,EXPIRED,080289,ISAGRO SPA,Tetraconazole,20.5,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134002,S18-04041,Bumper 41.8 Ecfungicide,N,EXPIRED,066222,MAKHTESHIM AGAN OF NORTH AMERICA D/B/A ADAMA,Propiconazole,41.8,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134003,S18-05042,Indar 75 Wsp,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Fenbuconazole,75.0,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134005,S18-05044,Betanex Herbicide,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Desmedipham,16.0,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
134006,S18-05045,Reflex Herbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Fomesafen Sodium,22.8,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
134007,S18-06046,Api-Life Var,N,EXPIRED,073291,CHEMICALS LAIF,Thymol,74.08,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
134008,S18-06047,Checkmite + Bee Hive Pest Control Strip,N,EXPIRED,011556,ELANCO US INC.,Coumaphos,10.0,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
134009,S18-06048,Quintec,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Quinoxyfen,22.58,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134010,S18-06049,Dual Magnum Herbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,S-Metolachlor,83.7,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
134011,S18-06050,Alto 100Sl,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Cyproconazole,8.9,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134012,S18-06051,Carzol Sp Insecticide,Y,EXPIRED,010163,GOWAN COMPANY,Formetanate Hydrochloride,92.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
134013,S18-07052,Betanex Herbicide,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Desmedipham,16.0,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
134014,S18-07053,Checkmite+ Bee Hive Pest Control Strip,N,EXPIRED,011556,ELANCO US INC.,Coumaphos,10.0,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
134015,S18-08054,Hivastan,N,EXPIRED,002724,WELLMARK INTERNATIONAL,Fenproximate,0.3,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
134017,S18-06056,Caramba Fungicide,N,EXPIRED,000241,BASF CORP AG PRODUCTS,Metconazole,8.6,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134018,S18-07057,Carzol Sp Insecticide,Y,EXPIRED,010163,GOWAN COMPANY,Formetanate Hydrochloride,92.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
134019,S18-05058,Rally 40Wsp,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Myclobutanil,40.0,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134020,S18-05059,Nova 40W Sbr,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Myclobutanil,40.0,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134022,S18-04061,Quilt,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Propiconazole,11.7,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134023,S18-04062,Laredo Ec,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Myclobutanil,25.0,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134024,S18-08063,Carzol Sp Insecticide,Y,EXPIRED,010163,GOWAN COMPANY,Formetanate Hydrochloride,92.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
134025,S18-04064,Folicur 3.6 Foliar Fungicide,N,EXPIRED,003125,BAYER CORP AG DIVISION,Tebuconazole,38.7,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134026,S18-04065,Laredo Ew,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Myclobutanil,25.0,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134027,S18-05066,Orius 3.6F Foliar Fungicide,N,EXPIRED,066222,MAKHTESHIM AGAN OF NORTH AMERICA D/B/A ADAMA,Tebuconazole,38.7,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134028,S18-04067,Propimax Ec,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Propiconazole,41.8,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134029,S18-04068,Stratego Fungicide,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Trifloxystrobin,11.4,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134030,S18-04069,Tilt,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Propiconazole,41.8,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134031,S18-05070,Headline Sbr Fungicide,N,EXPIRED,000241,BASF CORP AG PRODUCTS,Tebuconazole,38.7,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
134032,S18-06071,Quadris Xtra Sc Fungicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Cyproconazole,7.3,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
137617,S18-09082,Movento,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Spirotetramat,22.4,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
140716,47371-97-85917,Travertine/Sandstone Antibacterial Cleaner,N,DISCONTINUED,085917,THE TILE SHOP LLC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
140717,47371-97-85917,Slate And Quartzite Antibacterial Cleaner,N,SUSPENDED,085917,THE TILE SHOP LLC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
140718,47371-97-85917,Marble And Onyx Antibacterial Cleaner,N,EXPIRED,085917,THE TILE SHOP LLC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
140719,47371-97-85917,Granite Antibacterial Cleaner,N,EXPIRED,085917,THE TILE SHOP LLC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
142463,S18-09083,Hivastan,N,EXPIRED,002724,WELLMARK INTERNATIONAL,Fenpyroximate,0.3,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
143262,S18-09084,Agri-Mek 0.15 Ec,Y,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Abamectin,2.0,"INSECTICIDE, MITICIDE",AGRICULTURAL,,,,,,,,,,,,
143263,S18-09085,Agri-Mek 0.15 Ec,Y,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Abamectin,2.0,"INSECTICIDE, MITICIDE",AGRICULTURAL,,,,,,,,,,,,
147125,47371-97-18305,Whiz,N,EXPIRED,018305,SIMONIZ USA INC,"Btc 776 / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL, FUNGICIDE","COMMERCIAL, HOUSEHOLD, RESIDENTIAL, INDUSTRIAL, HOSPITAL, INSTITUTIONAL",,,,,,,,,,,,
148715,S18-10086,Movento,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Spirotetramat,22.4,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
148721,S18-10087,Agri-Mek 0.15Ec,Y,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Abamectin,2.0,"INSECTICIDE, MITICIDE",AGRICULTURAL,,,,,,,,,,,,
154075,47371-97-12121,Fast Break Non-Acid Disinfectant Bathroom Cleaner,N,EXPIRED,012120,STANDARDIZED SANITATION SYSTEMS DBA TRIPLE S,"Btc 824 / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, FUNGICIDE","INSTITUTIONAL, HOSPITAL",,,,,,,,,,,,
158655,47371-97-15124,#1022 Breeze Disinfectant,N,EXPIRED,015124,CORR DISTRIBUTORS INC,"Btc 824 / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, FUNGICIDE","HOSPITAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
159147,S18-11090,Agri-Mek 0.15Ec,Y,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Abamectin,2.0,"INSECTICIDE, MITICIDE",AGRICULTURAL,,,,,,,,,,,,
159618,S18-11091,Movento,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Spirotetramat,22.4,"INSECTICIDE, MITICIDE",AGRICULTURAL,,,,,,,,,,,,
170509,S18-12094,Movento,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Spirotetramat,22.4,"MITICIDE, INSECTICIDE",AGRICULTURAL,,,,,,,,,,,,
170593,47371-97-18305,Freedom Non Acid Bathroom Cleaner,N,REGISTERED,018305,SIMONIZ USA INC,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL",,,,,,,,,,,,
170594,47371-97-18305,Freedom Non Acid Bathroom Cleaner,N,REGISTERED,018305,SIMONIZ USA INC,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL",,,,,,,,,,,,
171466,47371-97-23781,Grime Off Multi-Surface Disinfectant,N,SUSPENDED,023781,HOOVER INC/TTI,"Btc 824 / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, FUNGICIDE, ANTIMICROBIAL","COMMERCIAL, HOUSEHOLD, HOSPITAL, INSTITUTIONAL",,,,,,,,,,,,
174317,47371-97-57119,790 Somerset Crystal Line Somberbreeze Bowl Cleaner,N,SUSPENDED,057119,DADE PAPER COMPANY,"Btc 824 / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT, FUNGICIDE","INSTITUTIONAL, HOSPITAL, INDUSTRIAL, HOUSEHOLD, COMMERCIAL",,,,,,,,,,,,
174928,47371-97-72802,Turquoise Swisher Non-Acid Disinfectant Cleaner,N,SUSPENDED,072802,SWISHER HYGIENE FRANCHISE CORP,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT","INSTITUTIONAL, HOSPITAL, COMMERCIAL",,,,,,,,,,,,
175635,47371-97-88891,Affex Cleaning Solutions Acid Free Restroom Disinfectant Rtu,N,EXPIRED,088891,AFFLINK LLC,"Btc 824 / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"HOSPITAL, INDUSTRIAL, INSTITUTIONAL",,,,,,,,,,,,
181848,48250-23-62852,Amerse Spa Care Chlorinating Granules,N,REGISTERED,062852,ESSENTIALS,Sodium Dichloro-S-Triazinetrione Dihydrate,99.0,"SANITIZER, ANTIMICROBIAL",SWIMMING POOLS/SPAS,,,,,,,,,,,,
181901,S18-13095,Movento,N,EXPIRED,000264,BAYER CROPSCIENCE LP,Spirotetramat,22.4,"INSECTICIDE, MITICIDE",AGRICULTURAL,,,,,,,,,,,,
182060,S18-13096,Apivar,N,EXPIRED,066330,ARYSTA LIFESCIENCE NORTH AMERICA LLC,Amitraz,3.33,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
182214,88085-8-88967,Flea + Tick Defense For Dogs,N,SUSPENDED,088967,STASON ANIMAL HEALTH INC,Fipronil,9.7,INSECTICIDE,DOMESTIC ANIMALS,,,,,,,,,,,,
182263,S18-13097,Hopguard,N,EXPIRED,083623,BETA TEC HOP PRODUCTS INC,Hop Beta Acid,16.0,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
185091,S18-13098,Brigade Wsb,Y,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,Bifenthrin,10.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
185093,S18-13099,Bifenture 10Df Insecticide/Miticide,Y,EXPIRED,070506,UPL NA INC.,Bifenthrin,10.0,"MITICIDE, INSECTICIDE",AGRICULTURAL,,,,,,,,,,,,
185094,S18-13100,Bifenture Ec Agricultural Insecticide,Y,EXPIRED,070506,UPL NA INC.,Bifenthrin,25.1,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
190894,47371-97-4170,Rest Stop,N,REGISTERED,004170,BETCO CORPORATION,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, INSTITUTIONAL, HOSPITAL",,,,,,,,,,,,
196372,S18-14098,Hopguard,N,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,"Hop Beta Acids, Potassium Salt",16.0,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
197927,S18-14098,Brigade Wsb Insecticide/Miticide,Y,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,Bifenthrin,10.0,,,,,,,,,,,,,,
197928,S18-14099,Bifenture Ec,N,EXPIRED,070506,UPL NA INC.,Bifenthrin,25.1,,,,,,,,,,,,,,
197929,S18-14100,Bifenture 10Df,N,EXPIRED,070506,UPL NA INC.,Bifenthrin,10.0,,,,,,,,,,,,,,
198783,S18-14098,Hopguard II,N,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,"Hop Beta Acids, Potassium Salts",16.0,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
204305,47371-97-75053,Well At Walgreens Disinfectant Cleaner,N,SUSPENDED,075053,CUSTOM MANUFACTURED PRODUCTS LLC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT, FUNGICIDE","COMMERCIAL, INDUSTRIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
206893,S18-15098,Hopguard II,N,EXPIRED,083623,BETA TEC HOP PRODUCTS INC,Hop Beta Acids Resin,16.0,MITICIDE,AGRICULTURAL,,,,,,,,,,,,
211179,S18-15101,Brigade Wsb,Y,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,Bifenthrin,10.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
